5_Minutes,Lane_1_ Flow (Veh_5 Minutes),Lane_Points, Observed_percent
30/03/2016 16:30,77.00,1.00,100.00%
30/03/2016 16:35,98.00,1.00,100.00%
30/03/2016 16:40,88.00,1.00,100.00%
30/03/2016 16:45,104.00,1.00,100.00%
30/03/2016 16:50,102.00,1.00,100.00%
30/03/2016 16:55,100.00,1.00,100.00%
30/03/2016 17:00,91.00,1.00,100.00%
30/03/2016 17:05,92.00,1.00,100.00%
30/03/2016 17:10,95.00,1.00,100.00%
30/03/2016 17:15,111.00,1.00,100.00%
30/03/2016 17:20,102.00,1.00,100.00%
30/03/2016 17:25,99.00,1.00,100.00%
30/03/2016 17:30,96.00,1.00,100.00%
30/03/2016 17:35,95.00,1.00,100.00%
30/03/2016 17:40,85.00,1.00,100.00%
30/03/2016 17:45,91.00,1.00,100.00%
30/03/2016 17:50,97.00,1.00,100.00%
30/03/2016 17:55,62.00,1.00,100.00%
30/03/2016 18:00,72.00,1.00,100.00%
30/03/2016 18:05,67.00,1.00,100.00%
30/03/2016 18:10,75.00,1.00,100.00%
30/03/2016 18:15,89.00,1.00,100.00%
30/03/2016 18:20,78.00,1.00,100.00%
30/03/2016 18:25,77.00,1.00,100.00%
30/03/2016 18:30,70.00,1.00,100.00%
30/03/2016 18:35,87.00,1.00,100.00%
30/03/2016 18:40,88.00,1.00,100.00%
30/03/2016 18:45,84.00,1.00,100.00%
30/03/2016 18:50,86.00,1.00,100.00%
